StartTime,Direction,TalkingDuration,Answered,CallType,CallID,Status,To
2026-04-21T14:20:09.950529+07:00,Outbound,PT0S,False,External,1,Unanswered,10021
2026-04-21T14:20:09.842959+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-04-21T14:20:09.709932+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-04-21T14:20:09.654383+07:00,Outbound,PT0S,False,External,1,Unanswered,10024
2026-04-21T14:20:08.67752+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0112
2026-04-21T14:20:08.181863+07:00,Outbound,PT0S,False,External,1,Unanswered,10020
2026-04-21T14:20:08.116257+07:00,Outbound,PT0S,False,External,1,Unanswered,10021
2026-04-21T14:20:08.065044+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-04-21T14:20:07.995648+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-04-21T14:20:07.893237+07:00,Outbound,PT0S,False,External,1,Unanswered,10024
2026-04-21T14:20:07.678566+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0112
2026-04-21T14:20:07.274987+07:00,Outbound,PT0S,False,External,1,Unanswered,10020
2026-04-21T14:20:07.19583+07:00,Outbound,PT0S,False,External,1,Unanswered,10021
2026-04-21T14:20:07.112299+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-04-21T14:20:07.0374+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-04-21T14:20:06.968736+07:00,Outbound,PT0S,False,External,1,Unanswered,10024
2026-04-21T14:20:06.802178+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0112
2026-04-21T14:20:06.260855+07:00,Outbound,PT0S,False,External,1,Unanswered,10020
2026-04-21T14:20:06.108298+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-04-21T14:20:06.024488+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-04-21T14:20:05.973779+07:00,Outbound,PT0S,False,External,1,Unanswered,10024
2026-04-21T14:20:05.801187+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0112
2026-04-21T14:20:05.410599+07:00,Outbound,PT0S,False,External,1,Unanswered,10020
2026-04-21T14:20:05.321286+07:00,Outbound,PT0S,False,External,1,Unanswered,10021
2026-04-21T14:20:04.973547+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-04-21T14:20:04.925464+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-04-21T14:20:04.828767+07:00,Outbound,PT0S,False,External,1,Unanswered,10024
2026-04-21T14:20:04.667143+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0112
2026-04-21T14:20:04.546858+07:00,Outbound,PT0S,False,External,1,Unanswered,10020
2026-04-21T14:20:04.490918+07:00,Outbound,PT0S,False,External,1,Unanswered,10021
2026-04-21T14:20:04.438469+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-04-21T14:20:04.375233+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-04-21T14:20:04.170977+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0112
2026-04-21T14:20:04.038631+07:00,Outbound,PT0S,False,External,1,Unanswered,10020
2026-04-21T14:20:03.975966+07:00,Outbound,PT0S,False,External,1,Unanswered,10021
2026-04-21T14:20:03.919632+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-04-21T14:20:03.867098+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-04-21T14:20:03.822973+07:00,Outbound,PT0S,False,External,1,Unanswered,10024
2026-04-21T14:20:03.6669+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0112
2026-04-21T14:20:03.490313+07:00,Outbound,PT0S,False,External,1,Unanswered,10020
2026-04-21T14:20:03.427026+07:00,Outbound,PT0S,False,External,1,Unanswered,10021
2026-04-21T14:20:03.383425+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-04-21T14:20:03.318652+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-04-21T14:20:03.170945+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0112
2026-04-21T14:20:02.73448+07:00,Outbound,PT0S,False,External,1,Unanswered,10020
2026-04-21T14:20:02.652627+07:00,Outbound,PT0S,False,External,1,Unanswered,10021
2026-04-21T14:20:02.547488+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-04-21T14:20:02.462346+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-04-21T14:20:02.386438+07:00,Outbound,PT0S,False,External,1,Unanswered,10024
2026-04-21T14:20:02.160727+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0113
2026-04-21T14:20:01.827039+07:00,Outbound,PT0S,False,External,1,Unanswered,10020
2026-04-21T14:20:01.69757+07:00,Outbound,PT0S,False,External,1,Unanswered,10021
2026-04-21T14:20:01.572502+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-04-21T14:20:01.491379+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-04-21T14:20:01.404428+07:00,Outbound,PT0S,False,External,1,Unanswered,10024
2026-04-21T14:20:01.163529+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0113
2026-04-21T14:20:00.743042+07:00,Outbound,PT0S,False,External,1,Unanswered,10020
2026-04-21T14:20:00.581256+07:00,Outbound,PT0S,False,External,1,Unanswered,10021
2026-04-21T14:20:00.504147+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-04-21T14:20:00.435312+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-04-21T14:20:00.375213+07:00,Outbound,PT0S,False,External,1,Unanswered,10024
2026-04-21T14:20:00.167463+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0113
2026-04-21T14:20:00.040327+07:00,Outbound,PT0S,False,External,1,Unanswered,10020
2026-04-21T14:19:59.960894+07:00,Outbound,PT0S,False,External,1,Unanswered,10021
2026-04-21T14:19:59.903536+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-04-21T14:19:59.853857+07:00,Outbound,PT0S,False,External,1,Unanswered,10024
2026-04-21T14:19:59.665387+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0113
2026-04-21T14:19:59.567045+07:00,Outbound,PT0S,False,External,1,Unanswered,10020
2026-04-21T14:19:59.511259+07:00,Outbound,PT0S,False,External,1,Unanswered,10021
2026-04-21T14:19:59.440295+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-04-21T14:19:59.360089+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-04-21T14:19:59.289118+07:00,Outbound,PT0S,False,External,1,Unanswered,10024
2026-04-21T14:19:59.165098+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0113
2026-04-21T14:19:58.682262+07:00,Outbound,PT0S,False,External,1,Unanswered,10020
2026-04-21T14:19:58.59749+07:00,Outbound,PT0S,False,External,1,Unanswered,10021
2026-04-21T14:19:58.508983+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-04-21T14:19:58.453291+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-04-21T14:19:58.360325+07:00,Outbound,PT0S,False,External,1,Unanswered,10024
2026-04-21T14:19:58.158386+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0112
2026-04-21T14:19:57.579505+07:00,Outbound,PT0S,False,External,1,Unanswered,10020
2026-04-21T14:19:57.528036+07:00,Outbound,PT0S,False,External,1,Unanswered,10021
2026-04-21T14:19:57.451025+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-04-21T14:19:57.400128+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-04-21T14:19:57.294536+07:00,Outbound,PT0S,False,External,1,Unanswered,10024
2026-04-21T14:19:57.155262+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0112
2026-04-21T14:19:57.027035+07:00,Outbound,PT0S,False,External,1,Unanswered,10020
2026-04-21T14:19:56.983409+07:00,Outbound,PT0S,False,External,1,Unanswered,10021
2026-04-21T14:19:56.93292+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-04-21T14:19:56.887956+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-04-21T14:19:56.799412+07:00,Outbound,PT0S,False,External,1,Unanswered,10024
2026-04-21T14:19:56.654559+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0112
2026-04-21T14:19:56.107133+07:00,Outbound,PT0S,False,External,1,Unanswered,10020
2026-04-21T14:19:56.042995+07:00,Outbound,PT0S,False,External,1,Unanswered,10021
2026-04-21T14:19:55.981346+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-04-21T14:19:55.914516+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-04-21T14:19:55.859546+07:00,Outbound,PT0S,False,External,1,Unanswered,10024
2026-04-21T14:19:55.655322+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0113
2026-04-21T14:19:55.072344+07:00,Outbound,PT0S,False,External,1,Unanswered,10020
2026-04-21T14:19:55.005908+07:00,Outbound,PT0S,False,External,1,Unanswered,10021
2026-04-21T14:19:54.943846+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-04-21T14:19:54.897871+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-04-21T14:19:54.799182+07:00,Outbound,PT0S,False,External,1,Unanswered,10024
2026-04-21T14:19:54.658523+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0113
2026-04-21T14:19:54.50899+07:00,Outbound,PT0S,False,External,1,Unanswered,10020
2026-04-21T14:19:54.448156+07:00,Outbound,PT0S,False,External,1,Unanswered,10021
2026-04-21T14:19:54.395941+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-04-21T14:19:54.325515+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-04-21T14:19:54.161368+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0113
2026-04-21T14:19:54.015096+07:00,Outbound,PT0S,False,External,1,Unanswered,10021
2026-04-21T14:19:53.924351+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-04-21T14:19:53.859408+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-04-21T14:19:53.799235+07:00,Outbound,PT0S,False,External,1,Unanswered,10024
2026-04-21T14:19:53.658572+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0113
2026-04-21T14:19:53.150714+07:00,Outbound,PT0S,False,External,1,Unanswered,10020
2026-04-21T14:19:53.045477+07:00,Outbound,PT0S,False,External,1,Unanswered,10021
2026-04-21T14:19:52.93303+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-04-21T14:19:52.858939+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-04-21T14:19:52.799075+07:00,Outbound,PT0S,False,External,1,Unanswered,10024
2026-04-21T14:19:52.659266+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0113
2026-04-21T14:19:52.207261+07:00,Outbound,PT0S,False,External,1,Unanswered,10020
2026-04-21T14:19:52.13315+07:00,Outbound,PT0S,False,External,1,Unanswered,10021
2026-04-21T14:19:52.02708+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-04-21T14:19:51.932919+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-04-21T14:19:51.871185+07:00,Outbound,PT0S,False,External,1,Unanswered,10024
2026-04-21T14:19:51.649496+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0113
2026-04-21T14:19:51.415156+07:00,Outbound,PT0S,False,External,1,Unanswered,10020
2026-04-21T14:19:51.249981+07:00,Outbound,PT0S,False,External,1,Unanswered,10021
2026-04-21T14:19:51.151364+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-04-21T14:19:51.047691+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-04-21T14:19:50.891027+07:00,Outbound,PT0S,False,External,1,Unanswered,10024
2026-04-21T14:19:50.643601+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0113
2026-04-21T14:19:50.180099+07:00,Outbound,PT0S,False,External,1,Unanswered,10020
2026-04-21T14:19:50.08688+07:00,Outbound,PT0S,False,External,1,Unanswered,10021
2026-04-21T14:19:49.999647+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-04-21T14:19:49.912093+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-04-21T14:19:49.862009+07:00,Outbound,PT0S,False,External,1,Unanswered,10024
2026-04-21T14:19:49.641426+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0113
2026-04-21T14:19:49.213205+07:00,Outbound,PT0S,False,External,1,Unanswered,10020
2026-04-21T14:19:49.129976+07:00,Outbound,PT0S,False,External,1,Unanswered,10021
2026-04-21T14:19:49.018724+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-04-21T14:19:48.951808+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-04-21T14:19:48.823972+07:00,Outbound,PT0S,False,External,1,Unanswered,10024
2026-04-21T14:19:48.64435+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0113
2026-04-21T14:19:48.054578+07:00,Outbound,PT0S,False,External,1,Unanswered,10020
2026-04-21T14:19:47.989398+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-04-21T14:19:47.939334+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-04-21T14:19:47.870265+07:00,Outbound,PT0S,False,External,1,Unanswered,10024
2026-04-21T14:19:47.644524+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0113
2026-04-21T14:19:47.071798+07:00,Outbound,PT0S,False,External,1,Unanswered,10020
2026-04-21T14:19:47.015834+07:00,Outbound,PT0S,False,External,1,Unanswered,10021
2026-04-21T14:19:46.964378+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-04-21T14:19:46.886668+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-04-21T14:19:46.816192+07:00,Outbound,PT0S,False,External,1,Unanswered,10024
2026-04-21T14:19:46.645111+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0113
2026-04-21T14:19:46.317937+07:00,Outbound,PT0S,False,External,1,Unanswered,10020
2026-04-21T14:19:46.27134+07:00,Outbound,PT0S,False,External,1,Unanswered,10021
2026-04-21T14:19:46.219077+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-04-21T14:19:46.172319+07:00,Outbound,PT0S,False,External,1,Unanswered,10024
2026-04-21T14:19:45.138459+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0113
2026-04-21T14:19:44.745857+07:00,Outbound,PT0S,False,External,1,Unanswered,10020
2026-04-21T14:19:44.663379+07:00,Outbound,PT0S,False,External,1,Unanswered,10021
2026-04-21T14:19:44.572234+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-04-21T14:19:44.524445+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-04-21T14:19:44.440356+07:00,Outbound,PT0S,False,External,1,Unanswered,10024
2026-04-21T14:19:44.136617+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0113
2026-04-21T14:19:43.671563+07:00,Outbound,PT0S,False,External,1,Unanswered,10020
2026-04-21T14:19:43.581972+07:00,Outbound,PT0S,False,External,1,Unanswered,10021
2026-04-21T14:19:43.506364+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-04-21T14:19:43.426235+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-04-21T14:19:43.365138+07:00,Outbound,PT0S,False,External,1,Unanswered,10024
2026-04-21T14:19:43.221376+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0113
2026-04-21T14:19:42.756971+07:00,Outbound,PT0S,False,External,1,Unanswered,10020
2026-04-21T14:19:42.670705+07:00,Outbound,PT0S,False,External,1,Unanswered,10021
2026-04-21T14:19:42.568336+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-04-21T14:19:42.442878+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-04-21T14:19:42.383545+07:00,Outbound,PT0S,False,External,1,Unanswered,10024
2026-04-21T14:19:42.216832+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0113
2026-04-21T14:19:41.878817+07:00,Outbound,PT0S,False,External,1,Unanswered,10020
2026-04-21T14:19:41.742964+07:00,Outbound,PT0S,False,External,1,Unanswered,10021
2026-04-21T14:19:41.647855+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-04-21T14:19:41.51918+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-04-21T14:19:41.362477+07:00,Outbound,PT0S,False,External,1,Unanswered,10024
2026-04-21T14:19:41.216757+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0113
2026-04-21T14:19:40.685113+07:00,Outbound,PT0S,False,External,1,Unanswered,10020
2026-04-21T14:19:40.628925+07:00,Outbound,PT0S,False,External,1,Unanswered,10021
2026-04-21T14:19:40.577953+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-04-21T14:19:40.509173+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-04-21T14:19:40.368817+07:00,Outbound,PT0S,False,External,1,Unanswered,10024
2026-04-21T14:19:40.216022+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0113
2026-04-21T14:19:40.073743+07:00,Outbound,PT0S,False,External,1,Unanswered,10020
2026-04-21T14:19:40.022088+07:00,Outbound,PT0S,False,External,1,Unanswered,10021
2026-04-21T14:19:39.973962+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-04-21T14:19:39.891582+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-04-21T14:19:39.718611+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0113
2026-04-21T14:19:39.243976+07:00,Outbound,PT0S,False,External,1,Unanswered,10020
2026-04-21T14:19:39.165338+07:00,Outbound,PT0S,False,External,1,Unanswered,10021
2026-04-21T14:19:39.069142+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-04-21T14:19:38.974207+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-04-21T14:19:38.875274+07:00,Outbound,PT0S,False,External,1,Unanswered,10024
2026-04-21T14:19:38.719512+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0112
2026-04-21T14:19:38.240952+07:00,Outbound,PT0S,False,External,1,Unanswered,10020
2026-04-21T14:19:38.166707+07:00,Outbound,PT0S,False,External,1,Unanswered,10021
2026-04-21T14:19:38.062178+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-04-21T14:19:37.973639+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-04-21T14:19:37.852953+07:00,Outbound,PT0S,False,External,1,Unanswered,10024
2026-04-21T14:19:37.715454+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0112
2026-04-21T14:19:37.290953+07:00,Outbound,PT0S,False,External,1,Unanswered,10020
2026-04-21T14:19:37.174914+07:00,Outbound,PT0S,False,External,1,Unanswered,10021
2026-04-21T14:19:37.103128+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-04-21T14:19:37.004346+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-04-21T14:19:36.88212+07:00,Outbound,PT0S,False,External,1,Unanswered,10024
2026-04-21T14:19:36.712549+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0112
2026-04-21T14:19:36.08809+07:00,Inbound Queue,PT1M2.337485S,True,Queue,1,Unanswered,8196
2026-04-21T14:19:24.061698+07:00,Inbound,PT12.043016S,True,Digital Receptionist,1,Answered,8439
2026-04-21T14:19:24.024475+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0818
2026-04-21T14:20:04.593894+07:00,Outbound,PT0S,False,External,1,Unanswered,10020
2026-04-21T14:20:04.533484+07:00,Outbound,PT0S,False,External,1,Unanswered,10021
2026-04-21T14:20:04.477898+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-04-21T14:20:04.42623+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-04-21T14:20:04.370809+07:00,Outbound,PT0S,False,External,1,Unanswered,10024
2026-04-21T14:20:04.170199+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0113
2026-04-21T14:20:03.979702+07:00,Outbound,PT0S,False,External,1,Unanswered,10020
2026-04-21T14:20:03.927699+07:00,Outbound,PT0S,False,External,1,Unanswered,10021
2026-04-21T14:20:03.882086+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-04-21T14:20:03.827536+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-04-21T14:20:03.66616+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0113
2026-04-21T14:20:03.565787+07:00,Outbound,PT0S,False,External,1,Unanswered,10020
2026-04-21T14:20:03.502312+07:00,Outbound,PT0S,False,External,1,Unanswered,10021
2026-04-21T14:20:03.422162+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-04-21T14:20:03.368821+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-04-21T14:20:03.31308+07:00,Outbound,PT0S,False,External,1,Unanswered,10024
2026-04-21T14:20:03.1702+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0113
2026-04-21T14:20:03.048263+07:00,Outbound,PT0S,False,External,1,Unanswered,10021
2026-04-21T14:20:02.988092+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-04-21T14:20:02.91761+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-04-21T14:20:02.821395+07:00,Outbound,PT0S,False,External,1,Unanswered,10024
2026-04-21T14:20:02.661737+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0112
2026-04-21T14:20:02.062237+07:00,Outbound,PT0S,False,External,1,Unanswered,10021
2026-04-21T14:20:01.991378+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-04-21T14:20:01.920045+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-04-21T14:20:01.864169+07:00,Outbound,PT0S,False,External,1,Unanswered,10024
2026-04-21T14:20:01.661251+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0112
2026-04-21T14:20:01.09415+07:00,Outbound,PT0S,False,External,1,Unanswered,10020
2026-04-21T14:20:00.952447+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-04-21T14:20:00.812301+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-04-21T14:20:00.731345+07:00,Outbound,PT0S,False,External,1,Unanswered,10024
2026-04-21T14:20:00.166541+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0112
2026-04-21T14:20:00.005296+07:00,Outbound,PT0S,False,External,1,Unanswered,10020
2026-04-21T14:19:59.947013+07:00,Outbound,PT0S,False,External,1,Unanswered,10021
2026-04-21T14:19:59.898192+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-04-21T14:19:59.841906+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-04-21T14:19:59.740837+07:00,Outbound,PT0S,False,External,1,Unanswered,10024
2026-04-21T14:19:59.164448+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0112
2026-04-21T14:19:59.052313+07:00,Outbound,PT0S,False,External,1,Unanswered,10021
2026-04-21T14:19:58.95343+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-04-21T14:19:58.8887+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-04-21T14:19:58.810492+07:00,Outbound,PT0S,False,External,1,Unanswered,10024
2026-04-21T14:19:58.661479+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0113
2026-04-21T14:19:58.122212+07:00,Outbound,PT0S,False,External,1,Unanswered,10020
2026-04-21T14:19:58.05119+07:00,Outbound,PT0S,False,External,1,Unanswered,10021
2026-04-21T14:19:57.987948+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-04-21T14:19:57.92794+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-04-21T14:19:57.860229+07:00,Outbound,PT0S,False,External,1,Unanswered,10024
2026-04-21T14:19:57.662668+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0113
2026-04-21T14:19:57.49826+07:00,Outbound,PT0S,False,External,1,Unanswered,10020
2026-04-21T14:19:57.457353+07:00,Outbound,PT0S,False,External,1,Unanswered,10021
2026-04-21T14:19:57.410288+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-04-21T14:19:57.298974+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-04-21T14:19:57.15462+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0113
2026-04-21T14:19:56.988408+07:00,Outbound,PT0S,False,External,1,Unanswered,10020
2026-04-21T14:19:56.941369+07:00,Outbound,PT0S,False,External,1,Unanswered,10021
2026-04-21T14:19:56.893616+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-04-21T14:19:56.80395+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-04-21T14:19:56.653705+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0113
2026-04-21T14:19:56.580003+07:00,Outbound,PT0S,False,External,1,Unanswered,10020
2026-04-21T14:19:56.518073+07:00,Outbound,PT0S,False,External,1,Unanswered,10021
2026-04-21T14:19:56.465056+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-04-21T14:19:56.394174+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-04-21T14:19:56.319282+07:00,Outbound,PT0S,False,External,1,Unanswered,10024
2026-04-21T14:19:56.162588+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0112
2026-04-21T14:19:55.57901+07:00,Outbound,PT0S,False,External,1,Unanswered,10020
2026-04-21T14:19:55.506948+07:00,Outbound,PT0S,False,External,1,Unanswered,10021
2026-04-21T14:19:55.445986+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-04-21T14:19:55.396112+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-04-21T14:19:55.29522+07:00,Outbound,PT0S,False,External,1,Unanswered,10024
2026-04-21T14:19:55.154586+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0112
2026-04-21T14:19:54.612348+07:00,Outbound,PT0S,False,External,1,Unanswered,10020
2026-04-21T14:19:54.512436+07:00,Outbound,PT0S,False,External,1,Unanswered,10021
2026-04-21T14:19:54.430398+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-04-21T14:19:54.383962+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-04-21T14:19:54.320739+07:00,Outbound,PT0S,False,External,1,Unanswered,10024
2026-04-21T14:19:54.160576+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0112
2026-04-21T14:19:53.776323+07:00,Outbound,PT0S,False,External,1,Unanswered,10020
2026-04-21T14:19:53.675323+07:00,Outbound,PT0S,False,External,1,Unanswered,10021
2026-04-21T14:19:53.588359+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-04-21T14:19:53.459047+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-04-21T14:19:53.400365+07:00,Outbound,PT0S,False,External,1,Unanswered,10024
2026-04-21T14:19:53.153412+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0112
2026-04-21T14:19:52.633049+07:00,Outbound,PT0S,False,External,1,Unanswered,10021
2026-04-21T14:19:52.460224+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-04-21T14:19:52.402496+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-04-21T14:19:52.3301+07:00,Outbound,PT0S,False,External,1,Unanswered,10024
2026-04-21T14:19:52.159334+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0112
2026-04-21T14:19:51.651841+07:00,Outbound,PT0S,False,External,1,Unanswered,10020
2026-04-21T14:19:51.522123+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-04-21T14:19:51.439737+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-04-21T14:19:51.392239+07:00,Outbound,PT0S,False,External,1,Unanswered,10024
